DATE,TIME (UTC),ACID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
7-Aug-10,0035,PDT4528,1,DH8,1600,PHL,Green,NO,Philadelphia,Pennsylvania
7-Aug-10,0432,QXE444,1,DH8D,1000,SEA,Red,NO,Seattle,Washington
7-Aug-10,0446,FDX2286,1,MD11,6500,FYE,Green,NO,Somerville,Tennessee
7-Aug-10,0446,FDX1303,1,A306,6500,FYE,Green,NO,Somerville,Tennessee
7-Aug-10,0113,WIG7450,1,C208,UNKN,AVP,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
7-Aug-10,0130,CLX834,1,B744,FL200,HTO,Green,NO,East Hampton,New York
7-Aug-10,0146,UAL514,2,B752,7000,BWZ,Green,NO,Schooley's Mountain,New Jersey
7-Aug-10,0140,EGF4167,1,E145,3000,CMH,Green,NO,Columbus,Ohio
7-Aug-10,0153,GCN7462,1,B190,11000,LCI,Green,NO,Laconia,New Hampshire
7-Aug-10,0200,FLG4005,1,CRJ2,8000,ICT,Green,NO,Wichita,Kansas
7-Aug-10,0250,FFT984,1,A319,6000,MKE,Green,NO,Milwaukee,Wisconsin
7-Aug-10,0250,CHQ5052,1,E135,6000,ORD,Green,NO,Chicago,Illinois
7-Aug-10,0310,NKS400,1,A319,2200,ORD,Green,NO,Chicago,Illinois
7-Aug-10,0315,JBU1208,1,E190,6000,BDR,Green,NO,Bridgeport,Connecticut
7-Aug-10,0315,NAT562,1,PC12,10500,TUS,Green,NO,Tucson,Arizona
7-Aug-10,0330,FFT449,1,A319,16300,DEN,Green,NO,Denver,Colorado
8-Aug-10,0545,AAL2281,1,B738,14000,PYE,Green,NO,Point Reyes,California
8-Aug-10,1118,ASY607,1,C17 ,2300,GUA,Green,NO,"Andersen, Mariana Is ",Guam
8-Aug-10,0200,EJA841,1,C560,4000,BWI,Green ,NO,Baltimore,Maryland
8-Aug-10,0205,NTJ841,1,C560,4000,BWI,Green,NO,Baltimore,Maryland
8-Aug-10,0307,AAL1737,1,B752,3000,MIA,Green,NO,Miami,Florida
8-Aug-10,0314,N183JS,1,C560,4000,TKI,Green,NO,Dallas  ,Texas
9-Aug-10,0545,SWA627,1,B737,9000,DEN,Green,NO,Denver,Colorado
9-Aug-10,0459,TRS90,1,B737,14000,ONT,Green,NO,Ontario,California
9-Aug-10,0645,SKW6244,1,B737,12000,MFR,Green,NO,Medford,Oregon
9-Aug-10,0504,SWA677,1,B737,5000,LAS,Green,NO,Las Vegas,Nevada
9-Aug-10,0501,SKW6169,1,E120,12000,LAX,Green,NO,Los Angeles,California
9-Aug-10,0300,CHQ1458,1,CRJ2,3000,PHL,Green,NO,Philadelphia,Pennsylvania
9-Aug-10,0315,VVRS316,1,DC9,5000,WRI,Green,NO,Wrightstown,New Jersey
9-Aug-10,0300,JBU562,1,A320,1400,SWF,Green,NO,Newburgh,New York
9-Aug-10,0140,EGF4248,1,E145,2300,ORD,Green,NO,Chicago,Illinois
9-Aug-10,0105,MTN7460,1,C208,1500,BAL,Green,NO,Baltimore,Maryland
9-Aug-10,0300,MTN7305,1,C208,5000,PPM,Green,NO,Aberdeen,Maryland
9-Aug-10,0246,CHQ1384,1,E135,4000,PIT,Green,NO,Pittsburgh,Pennsylvania
9-Aug-10,0345,MRA535,1,C208,1700,FSM,Green,NO,Fort Smith,Arkansas
10-Aug-10,0425,SWA2004,1,B737,3000,BUR,Green,NO,Burbank,California
10-Aug-10,0115,CG6562,1,AS65,2000,ACY,Green,NO,Atlantic City,New Jersey
10-Aug-10,0200,CG6580,1,AS65,UNKN,ACY,Green,NO,Atlantic City,New Jersey
10-Aug-10,0345,GLA735,1,B190,FL220,44U,Green,NO,Salina,Utah
10-Aug-10,0740,N501MS,1,BE9L,5500,MDW,Green,NO,Chicago,Illinois
10-Aug-10,0220,N1377U,1,UNKN,2500,9W8,Green,NO,Brogue,Pennsylvania
10-Aug-10,0116,SWA3404,1,B737,5000,BCT,Green,NO,Boca Raton,Florida
10-Aug-10,0035,N3709N,1,M20P,6000,HMV,Green,NO,Holston Mountain,Tennessee
10-Aug-10,0228,AWE1044,1,B737,2000,PHL,Green,NO,Philadelphia,Pennsylvania
10-Aug-10,0228,AWE1410,1,E190,2000,PHL,Green,NO,Philadelphia,Pennsylvania
10-Aug-10,0228,AWI3656,1,CRJ2,2000,PHL,Green,NO,Philadelphia,Pennsylvania
10-Aug-10,0305,MED9,1,BH407,800,HOU,Green,NO,Houston,Texas
10-Aug-10,0341,FFT266,1,A319,8500,DEN,Green,NO,Denver,Colorado
10-Aug-10,0708,HAL378,1,B712,4200,HNL,Green,NO,Honolulu,Hawaii
10-Aug-10,0710,UAL85,1,B752,1500,HNL,Green,NO,Honolulu,Hawaii
11-Aug-10,0446,N576ER,1,PA44,10500,DVT,Green,NO,Phoenix,Arizona
11-Aug-10,0740,AMF137,1,BE99,8000,POM,Green,NO,Pomona,California
11-Aug-10,0800,FDX1153,1,DC10,16000,F46,Green,NO,Rockwall,Texas
11-Aug-10,0512,SWA8541,1,B733,4000,DFW,Green,NO,Dallas-Fort Worth,Texas
11-Aug-10,0150,SWA2613,1,B737,2200,PHL,Green,NO,Philadelphia,Pennsylvania
11-Aug-10,0224,TCF7636,1,E170,5000,ORD ,Green,NO,Chicago,Illinois
11-Aug-10,0246,SWA951,1,B737,5000,HFD,Green,NO,Hartford,Connecticut
11-Aug-10,0254,G80103,1,H47,2000,LCK,Green,NO,Columbus,Ohio
11-Aug-10,0256,SKW6221,1,CRJ7,12000,APA,Green,NO,Denver,Colorado
11-Aug-10,0256,SKW6227,1,CRJ7,12000,APA,Green,NO,Denver,Colorado
11-Aug-10,0303,SKW6854,1,CRJ2,16000,DEN,Green,NO,Denver,Colorado
11-Aug-10,0309,AAL1283,1,B752,14300,OXI,Green,NO,Knox,Indiana
11-Aug-10,0329,TAI1,1,B206,1000,PHL,Green ,NO,Philadelphia,Pennsylvania
11-Aug-10,0348,AWE4217,1,DH80,3000,HAR,Green,NO,Harrisburg,Pennsylvania
11-Aug-10,0353,UPS9709,1,A300,11000,SDF,White,NO,Louisville,Kentucky
12-Aug-10,0923,UAL158,1,B762,2000,ORD,Green,NO,Chicago,Illinois
12-Aug-10,0927,UAL2,1,B772,6000,ORD,Green,NO,Chicago,Illinois
12-Aug-10,0251,N6725B,1,PA22,4000,LHY,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
12-Aug-10,0241,BTA5841,1,E145,6400,GSP,Green,NO,Green,South Carolina
12-Aug-10,0258,JIA619,1,B752,4000,CRG,Green,NO,Jacksonville,Florida
12-Aug-10,0358,AAL254,1,B752,2500,LAX,Green,NO,Los Angeles,California
13-Aug-10,0422,C6539,1,AS65,2000,ACY,Green,NO,Atlantic City,New Jersey
13-Aug-10,0536,AAL2246,1,B738,3000,AUS,Green,NO,Austin,Texas
13-Aug-10,0539,CHP41,1,C206,3000,FAT,Green,NO,Fresno,California
13-Aug-10,0837,LNNATIVE8,1,UH1,300,LAS,Green,NO,Las Vegas,Nevada
13-Aug-10,0152,PDT4648,1,DH8C,UNKN,SBY,Green,NO,Salisbury,Maryland
13-Aug-10,0218,N167CA,1,PA44,1000,JAX,Green,NO,Jacksonville,Florida
13-Aug-10,0247,N179SA,1,C208,10000,BLF,Green,NO,Bluefield,West Virginia
13-Aug-10,0330,SKW6436,1,CRJ7,12000,SLI,Green,NO,Los Alamitos,California
13-Aug-10,0335,CG6577,1,AS65,2000,WWD,Green,NO,Wildwood,New Jersey
13-Aug-10,0310,UPS1133,1,B757,4000,PHL,Green ,NO,Philadelphia,Pennsylvania
13-Aug-10,0305,AAL2529,1,MD80,3800,ORD,Green,NO,Chicago,Illinois
13-Aug-10,0135,DAL2394,1,MD88,2000,PHL,Green ,NO,Philadelphia,Pennsylvania
14-Aug-10,0428,SWA820,1,B737,8500,SAT,Green,NO,San Antonio,Texas
14-Aug-10,0428,SWA792,1,B737,6200,SAT,Green,NO,San Antonio,Texas
14-Aug-10,0440,EJA932,1,C750,4000,SJC,UNKN,NO,San Jose,California
14-Aug-10,0450,AWI3848,1,CRJ2,2500,CVG,Green,NO,Covington,Kentucky
14-Aug-10,0530,EGF3750,1,CRJ7,10000,ORD,Green,NO,Chicago,Illinois
14-Aug-10,0537,SKW189G,1,CRJ2,16000,STS,Green,NO,Santa Rosa,California
14-Aug-10,0722,JBU778,1,A320,13000,BLD,Green,NO,Boulder City,Nevada
14-Aug-10,0933,AAL984,1,B763,5000,MIA,Green,NO,Miami,Florida
14-Aug-10,0715,CTA308,1,C208,5000,LAS,Green,NO,Las Vegas,Nevada
14-Aug-10,0724,DAL1428,1,B737,10000,LAS,Green,NO,Las Vegas,Nevada
14-Aug-10,0724,JBU778,1,A320,10000,LAS,Green,NO,Las Vegas,Nevada
14-Aug-10,0129,N8765W,1,SR20,2000,DCA,Green,NO,Washington,District of Columbia
14-Aug-10,0109,PDT4112,1,DH8C,8000,WWD,Green,NO,Wildwood,New Jersey
14-Aug-10,0255,AAL20,1,B762,FL220,SAX,Green,NO,Sparta,New Jersey
14-Aug-10,0310,AAL1221,1,MD82,4000,ORD,Green,NO,Chicago,Illinois
14-Aug-10,0314,RANGER804,1,T349,1000,CRP,Green,NO,Corpus Christi,Texas
14-Aug-10,0315,SKW337W,1,CRJ7,12000,DEN,Green,NO,Denver,Colorado
14-Aug-10,0355,TRS268,1,B712,9000,WWD,Green,NO,Wildwood,New Jersey
15-Aug-10,0410,CLX779,1,B744,2500,ORD,Green ,NO,Chicago,Illinois
15-Aug-10,0425,SKW4803,1,CRJ9,6000,MDW,Green,NO,Chicago,Illinois
15-Aug-10,0444,QXE518,1,CRJ7,3000,PDX,Green,NO,Portland,Oregon
15-Aug-10,0444,SKW6357,1,E120,3000,PDX,Green,NO,Portland,Oregon
15-Aug-10,0447,AIR2,1,B06,3000,TUS,Green,NO,Tucson,Arizona
15-Aug-10,0512,SURVEY1,1,COUR,5500,TUS,Green,NO,Tucson,Arizona
15-Aug-10,0542,LN357EF,1,LJ35,7000,EAT,Green,NO,Wenatchee,Washington
15-Aug-10,0543,SKW6284,1,E120,7000,WHP,Green,NO,Los Angeles,California
15-Aug-10,0555,RUF102,1,MU2,17000,F46,Green,NO,Rockwall,Texas
15-Aug-10,0630,AIR1,1,EC20,1400,AUS,Green,NO,Austin,Texas
15-Aug-10,0632,LG1,1,EC20,6500,DEN,Green,NO,Denver,Colorado
15-Aug-10,0735,RUF120,1,MU2,13000,OKM,Green,NO,Okmulgee,Oklahoma
15-Aug-10,0807,DAL1239,1,B752,6000,ANC,Green,NO,Anchorage,Alaska
15-Aug-10,0512,FDX43,1,MD11,7500,TJSJ,Green,NO,San Juan,Puerto Rico
15-Aug-10,0241,COA1417,1,B738,12000,PIT,Green,NO,Pittsburgh,Pennsylvania
15-Aug-10,0255,NKS425,1,A320,1800,FLL,Green,NO,Fort Lauderdale,Florida
15-Aug-10,0325,SWA659,1,B737,2500,BUR,Green,NO,Burbank,California
15-Aug-10,0359,QXE617,1,CRJ7,5000,SJC,Green,NO,San Jose,California
16-Aug-10,0040,RLR321,1,E110,6000,ELM,Green,NO,Elmira,New York
16-Aug-10,0107,COA632,2,B737,7000,N87,Green,NO,Trenton-Robbinsville,New Jersey
16-Aug-10,0148,N345BB,1,AS50,2000,GTU,Green,NO,Georgetown,Texas
16-Aug-10,0150,C6580,1,AS65,1000,OXB,Green,NO,Ocean City,Maryland
16-Aug-10,0212,USC103,1,C208,4000,CMH,Green,NO,Columbus,Ohio
16-Aug-10,0218,BTA2044,1,E145,12000,CLT,Green,NO,Charlotte,North Carolina
16-Aug-10,0223,N206CK,1,LJ45,6000,LUK,Green,NO,Cincinnati,Ohio
16-Aug-10,0235,OMAHA1,1,PC12,8500,MSS,Green,NO,Messena,New York
16-Aug-10,0249,AWI3714,1,CRJ2,4000,BGM,Green,NO,Binghamton,New York
16-Aug-10,0309,SKW4707,1,CRJ2,7000,SLC,Green,NO,Salt Lake City,Utah
16-Aug-10,0324,QXE445,1,DH8D,8000,BUR,Green,NO,Burbank,California
16-Aug-10,0334,AWE493,1,A320,13000,DEN,Green,NO,Denver,Colorado
16-Aug-10,0336,FDX1124,1,DC10,10000,ATL,Green ,NO,Atlanta,Georgia
17-Aug-10,0438,AAL1035,1,B762,15000,SLI,Green,NO,Los Alamitos,California
17-Aug-10,0608,SKW179V,1,CRJ2,4000,GPI,Green,NO,Kalispell,Montana
17-Aug-10,0724,COA12,1,B738,7000,HNL,Green,NO,Honolulu,Hawaii
17-Aug-10,0024,C6530,1,HH65,1000,ACY,Green,NO,Atlantic City,New Jersey
17-Aug-10,0307,MTN7308,1,C208,500,BWI,Green,NO,Baltimore,Maryland
18-Aug-10,0107,EGF4445,1,E135,10000,RBV,Green,NO,Robbinsville,New Jersey
18-Aug-10,0335,MTN7309,1,C208,5000,BWI,Green,NO,Baltimore,Maryland
18-Aug-10,0432,SKW6342,1,E120,8000,SLI,Green,NO,Los Alamitos,California
18-Aug-10,0600,FLX953,1,C210,4000,OAK,Green,NO,Oakland,California
19-Aug-10,0816,AAH12,1,B737,3000,HNL,Green,NO,Honolulu,Hawaii
19-Aug-10,0817,AAL102,1,B762,4000,HNL,Green,NO,Honolulu,Hawaii
19-Aug-10,0818,SWA3253,1,B737,6500,SLI,Green,NO,Los Alamitos,California
19-Aug-10,0818,AMF229,1,BE99,7000,BUR,Green,NO,Burbank,California
19-Aug-10,0819,R26524,1,H64,3000,HLR,Green,NO,Killeen,Texas
19-Aug-10,0043,N7NJ,1,S76,1000,MMU,Green,NO,Morristown,New Jersey
19-Aug-10,0104,SWA9005,1,B737,11000,EMI,Green,NO,Westminster,Maryland
19-Aug-10,0138,POE135,1,DH80,UNKN,HUO,Green,NO,Huguenot,New York
19-Aug-10,0128,SKQ601,1,PA31,5000,MTN,Green,NO,Baltimore,Maryland
19-Aug-10,0142,EGF4445,1,E135,600,LGA,Green,NO,New York City,New York
19-Aug-10,0142,CHQ5035,1,E135,14000,PLL,Green,NO,Polo,Illinois
19-Aug-10,0152,TRS742,1,B712,3500,BWI,Green,NO,Baltimore,Maryland
19-Aug-10,0314,GLA199,1,B190,FL250,TBC,White,NO,Tuba City,Arizona
19-Aug-10,0315,N978AF,1,PC12,3000,PSM,Green,NO,Portsmouth,New Hampshire
19-Aug-10,0335,DAL2083,1,B737,4000,LAS,Green,NO,Las Vegas,Nevada
19-Aug-10,0130,AWE5,1,A320,1000,PHL,Green,NO,Philadelphia,Pennsylvania
19-Aug-10,0338,TCF7532,1,E170,3000,MIA,Green,NO,Miami,Florida
20-Aug-10,0044,N7935P,1,UNKN,1100,ILG,Green,NO,Wilmington,Delaware
20-Aug-10,0045,N61929,1,C172,1100,OXB,Green,NO,Ocean City,Maryland
20-Aug-10,0145,SKQ601,1,PA31,5000,MTN,Green,NO,Baltimore,Maryland
20-Aug-10,0200,CHQ5035,1,E135,14000,PLL,Green,NO,Polo,Illinois
20-Aug-10,0206,TRS822,1,B717,10000,APG,Green,NO,Aberdeen,Maryland
20-Aug-10,0209,FOXTROT1,1,Helo,800,BAL,Green ,NO,Baltimore,Maryland
20-Aug-10,0423,AAL1677,1,B757,4300,SNA,Green,NO,Santa Ana,California
20-Aug-10,0418,AWE656,1,A321,6000,SNA,Green,NO,Santa Ana,California
20-Aug-10,0410,WTV53,1,PA32,6000,SLI,Green,NO,Los Alamitos,California
20-Aug-10,0353,UAL357,1,A320,10000,LAX,Green,NO,Los Angeles,California
20-Aug-10,0351,SWA1418,1,B737,7000,LAX,Green,NO,Los Angeles,California
21-Aug-10,0827,LIFEFLT37,1,Helo,5000,SLC,Green,NO,Salt Lake City,Utah
21-Aug-10,0828,FLX954,1,C210,6500,MAE,Green,NO,Madera,California
21-Aug-10,0828,TRS687,1,B712,3000,ICT,Green,NO,Wichita,Kansas
21-Aug-10,0045,N61929,1,C172,1100,ACY,Green,NO,Atlantic City,New Jersey
21-Aug-10,0051,BTA5785,1,E145,8000,AML,Green,NO,Herndon,Virginia
21-Aug-10,0105,AAL742,1,MD82,2000,LGA,Green,NO,New York City,New York
21-Aug-10,0108,C6588,1,H65,1800,ACY,Green,NO,Atlantic City,New Jersey
21-Aug-10,0113,BTA5785,1,E145,8000,FRR,Green,NO,Front Royal,Virginia
21-Aug-10,0159,UAL653,1,B757,5000,BDL,Green,NO,Windsor Locks,Connecticut
22-Aug-10,0711,SKW45,1,CRJ7,UNKN,RIV,Green,NO,Riverside,California
22-Aug-10,0711,UAL129,3,B752,10000,LAX,Green,NO,Los Angeles,California
22-Aug-10,0712,BLAR202,1,T45,2600,SAT,Green,NO,San Antonio,Texas
22-Aug-10,0124,AWE1840,1,B737,200,PIT,Green,NO,Pittsburgh,Pennsylvania
22-Aug-10,0142,TRS321,1,B712,6000,BAL,Green,NO,Baltimore,Maryland
22-Aug-10,0152,TRS638,1,B712,6000,BAL,Green,NO,Baltimore,Maryland
22-Aug-10,0157,TRS638,1,B712,3500,BWI,Green,NO,Baltimore,Maryland
22-Aug-10,0205,N49090,1,C172,4000,TUP,Green,NO,Tupelo,Mississippi
22-Aug-10,0233,UNVRY1,1,Helo,2000,CGF,Green,NO,Cuyahoga,Ohio
22-Aug-10,0315,CHQ5028,1,E145,10000,61C,Green,NO,Fort Atkinson,Wisconsin
22-Aug-10,0345,N2774J,1,C172,2000,VNY,Green,NO,Van Nuys,California
23-Aug-10,0215,N80X,1,C560,2500,MQJ,Green,NO,Indianapolis,Indiana
23-Aug-10,0425,SWA1014,1,B737,6000,SJC,Green,NO,San Jose,California
23-Aug-10,0433,AAL2033,1,MD83,7000,SEA,Green,NO,Seattle,Washington
23-Aug-10,0517,SKW6810,1,E120,5000,PDX,Green,NO,Portland,Oregon
23-Aug-10,0523,TN117AL,1,F2TH,3000,BUR,Green,NO,Burbank,California
23-Aug-10,0832,HAL8,1,B763,7500,HNL,Green,NO,Honolulu,Hawaii
23-Aug-10,1003,AAH45,1,B732,1500,HNL,Green,NO,Honolulu,Hawaii
23-Aug-10,1222,TV7,1,AS50,1500,BUR,Green,NO,Burbank,California
23-Aug-10,0054,N6269K,1,C172,1600,DAB,Green,NO,Daytona Beach,Florida
23-Aug-10,0115,MTN7460,1,C208,4000,W29,Green,NO,Stevensville,Maryland
23-Aug-10,0115,N603ME,1,EC20,1800,ERI,Green,NO,Erie,Pennsylvania
24-Aug-10,0205,N1656ME,1,EC20,500,ERI,Green,NO,Erie,Pennsylvania
24-Aug-10,0401,FDX1810,1,A306,6000,ONT,Green,NO,Ontario,California
24-Aug-10,0555,FFT449,1,A319,600,PDX,Green,NO,Portland,Oregon
24-Aug-10,0546,SKW6453,1,CRJ7,7000,PHX,Green,NO,Phoenix,Arizona
24-Aug-10,0405,AWE656,1,A321,8000,SLI,Green,NO,Los Alamitos,California
24-Aug-10,0428,HAL16,1,B763,9000,SAN,Green,NO,San Diego,California
24-Aug-10,0432,SKW145P,1,CRJ7,5000,VNY,Green,NO,Van Nuys,California
24-Aug-10,0148,LOF7972,1,E145,4000,IAD,Green,NO,Washington,District of Columbia
24-Aug-10,0347,JBU307,1,A320,4000,SLI,Green,NO,Los Alamitos,California
24-Aug-10,0340,C6584,1,UNKN,1000,LAX,Green,NO,Los Angeles,California
25-Aug-10,0400,N7562P,1,R22,1100,BUR,Green,NO,Burbank,California
25-Aug-10,0435,DAL2953,1,MD88,5000,TPA,Green,NO,Tampa,Florida
25-Aug-10,0512,POLICE1,1,Helo,900,SJC,Green,NO,San Jose,California
25-Aug-10,2311,SWA1104,1,B737,UNKN,PVD,Green,NO,Providence,Rhode Island
25-Aug-10,0054,CJC4658,1,SF34,UNKN,MVY,Green,NO,Vineyard Haven,Massachusetts
25-Aug-10,0220,UAL417,1,A320,7000,ORD,Green,NO,Chicago,Illinois
25-Aug-10,0200,CHQ5044,1,E135,1000,GRR,Green,NO,Grand Rapids,Michigan
25-Aug-10,0150,N926JA,1,C172,4500,DTW,Green,NO,Detroit ,Michigan
25-Aug-10,0315,COUNTY1,1,B206,500,BWI,Green,NO,Baltimore,Maryland
25-Aug-10,0330,G20722,1,UH60,4000,RAP,Green,NO,Rapid City,South Dakota
25-Aug-10,0400,N215SC,1,OH58,2800,SFF,Green,NO,Spokane,Washington
26-Aug-10,0405,NYPD16,1,A109,600,LGA,Green,NO,New York City,New York
26-Aug-10,0425,STNFRD1,1,Helo,900,NUQ,Green,NO,Mountain View ,California
26-Aug-10,0438,SKW6283,1,E120,5000,SMO,Green,NO,Santa Monica,California
26-Aug-10,0510,CPZ574,1,E170,4000,SDF,Green,NO,Louisville,Kentucky
26-Aug-10,0526,COA648,1,B738,6000,SFO,Green,NO,San Francisco,California
26-Aug-10,1420,N62TV,1,B206,1000,SJC,Green,NO,San Jose,California
26-Aug-10,0050,JBU1207,1,E190,4000,RSW,Green,NO,Fort Myers,Florida
26-Aug-10,0115,AAL2684,1,MD82,7000,BNA,Green,NO,Nashville,Tennessee
26-Aug-10,0120,N442GJ,1,BE40,FL340,PIT,UNKN,NO,Pittsburgh,Pennsylvania
26-Aug-10,0100,LBQ920,1,BE58,8500,PIT,Green,NO,Pittsburgh,Pennsylvania
26-Aug-10,0133,N33RV,1,F2TH,UNKN,PWK,Green,NO,Chicago,Illinois
26-Aug-10,0145,SKW162T,1,CRJ2,2000,CLE,Green,NO,Cleveland,Ohio
26-Aug-10,0155,BTA2658,1,E45X,10000,CLE,Green,NO,Cleveland,Ohio
26-Aug-10,0155,TRS707,1,B712,9000,HAO,Green,NO,Hamilton,Ohio
26-Aug-10,0230,N392ER,1,C172,1600,ORM,White,NO,Ormond Beach,Florida
26-Aug-10,0256,SWA2119,1,B737,3000,ISP,Green,NO,Islip,New York
26-Aug-10,0332,UNKN,1,Helo,1000,HOU,Green,NO,Houston,Texas
26-Aug-10,0341,USC492,1,BE48,6000,SGR,Green,NO,Houston,Texas
27-Aug-10,0413,C6584,1,H60,50,LAX,Green ,NO,Los Angeles,California
27-Aug-10,0545,N11BV,1,F2TH,2500,MDW,Green,NO,Chicago,Illinois
27-Aug-10,0707,UNKN,1,UNKN,8000,RNO,Green,NO,Reno,Nevada
27-Aug-10,0015,N3084Z,1,BE35,3000,BDR,Green,NO,Bridgeport,Connecticut
27-Aug-10,0052,DAL78,1,B763,10300,DPK,Green,NO,Deer Park,Pennsylvania
27-Aug-10,0028,RPA3219,1,E170,3000,MYR,Green,NO,Myrtle Beach,South Carolina
27-Aug-10,0132,RPA1625,1,B77L,FL240,MKG,Green,NO,Muskegon,Michigan
27-Aug-10,0140,JBU1261,1,A320,1500,AML,Green,NO,Herndon,Virginia
27-Aug-10,0140,SWA1091,1,B737,8000,LRP,Green,NO,Lancaster,Pennsylvania
27-Aug-10,0200,EGF4295,1,E145,UNKN,TOL,Green,NO,Toledo,Ohio
27-Aug-10,0222,AAL144,1,B738,1500,AML,Green,NO,Herndon,Virginia
27-Aug-10,0229,ASH7225,1,CRJ7,1500,AML,Green,NO,Herndon,Virginia
27-Aug-10,0241,BTA2338,1,E45X,3500,RIC,Green,NO,Richmond,Virginia
27-Aug-10,0254,AAL2347,1,B772,FL250,MLC,Green,NO,Mc Alester,Oklahoma
27-Aug-10,0215,N456MT,1,EC25,750,BLM,Green,NO,Belmar/Farmingdale,New Jersey
28-Aug-10,0245,SNC1259,1,SH33,8000,CRW,Green,NO,Charleston,West Virginia
28-Aug-10,0300,N477DA,1,SR22,3000,MCO,Green,NO,Orlando,Florida
28-Aug-10,0439,JBU50,1,A320,13400,ACY,Green,NO,Atlantic City,New Jersey
28-Aug-10,0445,AWE9,1,A320,2500,ORD,Green,NO,Chicago,Illinois
28-Aug-10,0625,SKW6433,1,CRJ2,3000,FAT,Green,NO,Fresno,California
28-Aug-10,0019,COM464,1,CRJ1,4000,BWI,Green,NO,Baltimore,Maryland
28-Aug-10,0136,SWA1514,1,B737,5500,GYY,Green,NO,Gary,Indiana
28-Aug-10,0233,BTA338,1,E190,8000,DCA,Green,NO,Washington,District of Columbia
28-Aug-10,0220,BTA2288,1,E145,3000,DAY,Green,NO,Dayton ,Ohio
28-Aug-10,0155,N95PD,1,B206,500,PHL,Green,NO,Philadelphia,Pennsylvania
28-Aug-10,0155,DAL1296,1,B752,3000,MSP,Green,NO,Minneapolis,Minnesota
28-Aug-10,0240,STAT14,1,EC35,2400,PIT,Green,NO,Pittsburgh,Pennsylvania
28-Aug-10,0237,SKW4806,1,CRJ2,12000,GEP,Green,NO,Minneapolis,Minnesota
28-Aug-10,0224,TRS76,1,B737,3500,FLL,Green,NO,Fort Lauderdale,Florida
28-Aug-10,0224,N418SR,1,SR22,6500,BPT,Green,NO,Beaumont,Texas
28-Aug-10,0314,N25028,1,C152,3000,SYR,Green,NO,Syracuse,New York
28-Aug-10,0312,AAL1405,1,B738,1000,MIA,Green,NO,Miami,Florida
29-Aug-10,0110,STAT3,1,EC35,1800,PIT,Green,NO,Pittsburgh,Pennsylvania
29-Aug-10,0445,NKS350,1,A319,6000,WWD,Green,NO,Wildwood,New Jersey
29-Aug-10,0438,C6559,1,HH65,700,WWD,Green,NO,Wildwood,New Jersey
29-Aug-10,0620,UAL263,1,A319,3000,PAO,Green,NO,Palo Alto,California
29-Aug-10,0620,WOA2847,1,B744,3000,PAO,Green,NO,Palo Alto,California
29-Aug-10,0748,FFX1,1,B407,1400,DCA,Green,NO,Washington,District of Columbia
29-Aug-10,0010,IDAHO17,1,C208,1600,BWI,Green,NO,Baltimore,Maryland
29-Aug-10,0043,BTA3112,1,E145,5000,PVD,Green,NO,Providence,Rhode Island
29-Aug-10,0053,EJM90,1,F900,1500,ORL,Green,NO,Orlando,Florida
29-Aug-10,0055,RPA3353,1,E170,8000,DCA,Green,NO,Washington,District of Columbia
29-Aug-10,0108,N486LF,1,BK17,2200,AVP,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
29-Aug-10,0245,SKW4857,1,CRJ9,5000,MSP,Blue,NO,Minneapolis,Minnesota
29-Aug-10,0328,SWA2376,1,B737,9000,LAX,Green,NO,Los Angeles,California
29-Aug-10,0304,CHQ5028,1,E135,10000,MKE,Green,NO,Milwaukee,Wisconsin
29-Aug-10,0330,SWA422,1,B737,4500,PVD,Green,NO,Providence,Rhode Island
29-Aug-10,0341,UAL363,1,A319,7000,ORD,Green,NO,Chicago,Illinois
30-Aug-10,0357,SWA1929,1,B737,3000,MDW,Green,NO,Chicago,Illinois
30-Aug-10,0711,N102CG,1,MD52,2000,BUR,Green,NO,Burbank,California
30-Aug-10,0949,COA315,1,B738,1200,EWR,Green,NO,Newark,New Jersey
30-Aug-10,0127,SKQ601,1,PA31,4000,BAL,Green,NO,Baltimore,Maryland
30-Aug-10,0255,AWI3670,1,CRJ1,12000,ETX,Green,NO,East Texas,Pennsylvania
30-Aug-10,0121,EGF4471,1,E135,2700,JFK,Green,NO,New York City,New York
30-Aug-10,0315,DAL2342,1,B737,11000,ARD,Green,NO,Yardley,Pennsylvania
30-Aug-10,0325,UPS789,1,A306,FL280,BMQ,Green,NO,Burnet,Texas
31-Aug-10,0345,CPF221,1,C172,5800,PRC,Green,NO,Prescott,Arizona
31-Aug-10,0503,SKW6196,1,E120,13500,CIC,Green,NO,Chico,California
31-Aug-10,0245,UAL712,1,A320,10000,SFO,Green,NO,San Francisco,California
31-Aug-10,0130,AWI3621,1,CRJ2,3000,PHL,Green,NO,Philadelphia,Pennsylvania
31-Aug-10,0011,N5290F,1,C206,UNKN,RDG,White,NO,Reading,Pennsylvania
31-Aug-10,0040,CDR1,1,UH1,300,DCA,Multicolor,NO,Washington,District of Columbia
1-Sep-10,0035,PDT4275,1,DH8,3000,MDT,Green,NO,Harrisburg,Pennsylvania
