DATE,TIME (UTC),ACID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
06-Aug-14,110,ENY3625,1,E145,11000,BCT,Green,NO,Boca Raton,Florida
06-Aug-14,219,SCX236,1,B737,3500,DCA,Green,NO,Washington,District of Columbia
06-Aug-14,425,ASQ1437,1,E45X,31000,LXY,Green,NO,Mexia,Texas
06-Aug-14,445,N798SP,1,C172,2500,CNW,Green,NO,Waco,Texas
07-Aug-14,10,BEZ404,1,C208,1500,SJU,Green,NO,San Juan,Puerto Rico
07-Aug-14,101,UAL1054,1,B739,6000,IAD,Green,NO,Washington,District of Columbia
07-Aug-14,208,CNS28,1,PC12,15500,GON,Green,NO,Groton,Connecticut
07-Aug-14,210,UAL1054,1,B739,6000,IAD,Green,NO,Washington,District of Columbia
07-Aug-14,213,RPA3204,1,E170,4000,CLT,Green,NO,Charlotte,North Carolina
07-Aug-14,322,AAL1330,1,MD82,FL190,FWA,Green,NO,Fort Wayne,Indiana
07-Aug-14,504,RULER31,1,C17,400,JAN,Green,NO,Jackson,Mississippi
07-Aug-14,516,SWA4309,1,B737,3000,MCO,Green,NO,Orlando,Florida
07-Aug-14,714,SWA608,1,B737,7500,PDX,Green,NO,Portland,Oregon
08-Aug-14,35,MTN7103,1,C208,UNKN,SJU,Green,NO,San Juan,Puerto Rico
08-Aug-14,307,GPD1,1,PC12,4000,BDL,Green,NO,Windsor Locks,Connecticut
08-Aug-14,311,RPA3285,1,E170,6000,PHL,Green,NO,Philadelphia,Pennsylvania
08-Aug-14,315,FLG3824,1,CRJ9,5000,RSW,Green,NO,Fort Myers,Florida
08-Aug-14,318,JBU953,1,A320,1800,SJU,Green,NO,San Juan ,Puerto Rico
08-Aug-14,321,TRDNT16,1,P3,2000,NIP,Green,NO,Jacksonville,Florida
08-Aug-14,324,AAL1092,1,MD83,9000,PHL,Green,NO,Philadelphia,Pennsylvania
08-Aug-14,327,AAL985,1,B737,4000,ORD,Green,NO,Chicago,Illinois
08-Aug-14,337,ENY3648,1,E145,11000,DFW,Green,NO,Dallas-Fort Worth,Texas
08-Aug-14,357,TCF5996,1,E170,10000,MNN,Green,NO,Marion,Indiana
08-Aug-14,359,FLG3352,1,CRJ9,3000,DSM,Green,NO,Des Moines ,Iowa
08-Aug-14,649,SWA2412,1,B737,11000,GON,Green,NO,Groton,Connecticut
08-Aug-14,658,EPIA584,1,C172,1600,DAB,Green,NO,Daytona Beach,Florida
09-Aug-14,311,N406LH,1,HELO,1000,JFK,Green,NO,New York,New York
09-Aug-14,610,STAR92,1,AS350,2000,RIV,Green,NO,Riverside,California
09-Aug-14,613,AAY409,1,MD83,3500,LAS,Green,NO,Las Vegas,Nevada
09-Aug-14,624,UAL1235,1,B753,3000,LAX,Green,NO,Los Angeles,California
09-Aug-14,646,ASA102,1,B737,2800,SEA,Green,NO,Seattle,Washington
10-Aug-14,140,RDKNITE203,1,TEX2,1000,MOB,Green,NO,Mobile,Alabama
10-Aug-14,501,AIR10,1,HELO,800,DAB,Green,NO,Daytona Beach,Florida
10-Aug-14,505,N9560J,1,P28A,1000,PIL,Green,NO,Port Isabel,Texas
10-Aug-14,511,SkW2628,1,CRJ2,6000,SLC,Green,NO,Salt Lake City,Utah
10-Aug-14,514,N418CF,1,B407,1600,DFW,Blue,NO,Dallas-Fort Worth,Texas
10-Aug-14,519,SKW6511,1,CRJ2,8000,FAT,Green,NO,Fresno,California
10-Aug-14,522,AWE548,1,A321,7000,FWS,Green,NO,Fort Worth ,Texas
10-Aug-14,526,N542C,1,PA28,1200,DWH,Green,NO,Houston,Texas
10-Aug-14,535,N854AN,1,C560,1200,DCU,Green,NO,Decatur,Alabama
10-Aug-14,652,ARCR1,1,HELO,1300,ESN,Green,NO,Easton,Maryland
10-Aug-14,700,WILLY1,1,C172,5500,PMD,Green,NO,Palmdale,California
10-Aug-14,707,SWA3055,1,B737,1400,PMD,Green,NO,Palmdale ,California
10-Aug-14,719,DAL2470,1,B712,4000,GYY,Green,NO,Gary,Indiana
10-Aug-14,725,SWA2942,1,B737,15000,SNS,Green,NO,Salinas,California
10-Aug-14,807,ASA19,1,B738,7500,SEA,Green,NO,Seattle,Washington
11-Aug-14,130,UAL345,1,A320,1000,LGA,Green,NO,New York,New York
11-Aug-14,135,UPS1233,1,B752,1500,RIC,Green,NO,Richmond,Virginia
11-Aug-14,217,STAT4,1,EC45,1500,AGC,Green,NO,Allegheny,Pennsylvania
11-Aug-14,259,N560RK,1,C56X,1500,AGC,Green,NO,Allegheny,Pennsylvania
11-Aug-14,323,AAY186,1,A319,300,BIS,Green,NO,Bismarck,North Dakota
11-Aug-14,341,FFT757,1,A319,7000,PHX,Green,NO,Phoenix,Arizona
11-Aug-14,356,DAL336,1,B752,4000,DAB,Green,NO,Daytona Beach,Florida
11-Aug-14,515,N306EF,1,DA40,2500,SMO,Green,NO,Santa Monica,California
11-Aug-14,528,N757JD,1,C152,3300,HWD,Green,NO,Hayward,California
12-Aug-14,117,BKJK1,1,UH60,100,DCA,Green,NO,Washington,District of Columbia
12-Aug-14,158,N43AE,1,B06,500,OLY,Green,NO,Olney-Noble,Illinois
12-Aug-14,208,N15035,1,PA34,2400,DTO,Green,NO,Denton,Texas
12-Aug-14,320,G23928,1,UH60,1300,MDW,Green,NO,Chicago,Illinois
12-Aug-14,407,SBE605,1,LJ60,1000,HOU,Green,NO,Houston,Texas
12-Aug-14,408,UJC59,1,J328,1000,HOU,Green,NO,Houston,Texas
12-Aug-14,540,SKW6483,1,CRJ7,2500,LAX,Green,NO,Los Angeles,California
12-Aug-14,633,SKW395G,1,CRJ7,12000,DMA,Green,NO,Tucson,Arizona
12-Aug-14,746,ASA871,1,B738,7000,HNL,Green,NO,Honolulu,Hawaii
12-Aug-14,2348,BEZ404,1,C208,4000,TJSJ,Green,NO,San Juan,Puerto Rico
13-Aug-14,248,DPS148,1,EC45,700,MFE,Green,NO,McAllen,Texas
13-Aug-14,249,SKW251C,1,E170,3500,LGA,Green,NO,New York,New York
13-Aug-14,252,N15035,1,PA34,1900,DTO,Green,NO,Denton,Texas
13-Aug-14,253,SKW5501,1,CRJ2,17000,DEN,Green,NO,Denver,Colorado
13-Aug-14,257,N56000,1,PA34,1500,DTO,Green,NO,Denton,Texas
13-Aug-14,312,N25VC,1,SBR1,2000,DTO,Green,NO,Denton,Texas
13-Aug-14,319,FDX1313,1,A306,13000,MSY,Green,NO,New Orleans,Louisiana
13-Aug-14,432,ASA717,1,B738,6000,SLC,Green,NO,Salt Lake City,Utah
13-Aug-14,436,SKW2617,1,CRJ2,1550,FIM,Green,NO,Fillmore,California
13-Aug-14,445,URF16,1,PC12,14500,SNS,Green,NO,Salinas,California
13-Aug-14,445,ASA820,1,B738,8000,SEA,Green,NO,Seattle,Washington
13-Aug-14,446,ASA7102,1,B738,2600,LAX,Green,NO,Los Angeles,California
13-Aug-14,454,CPA096,1,B748,2600,LAX,Green,NO,Los Angeles,California
13-Aug-14,514,LN205CM,1,CRJ2,11000,BMG,Green,NO,Bloomington,Indiana
13-Aug-14,536,SKW6301,1,CRJ7,7000,ICT,Green,NO,Wichita,Kansas
14-Aug-14,55,AVL26,1,C172,2800,MRB,Green,NO,Martinsburg,West Virginia
14-Aug-14,139,JBU1553,1,E190,300,TJSJ,Green,NO,San Juan,Puerto Rico
14-Aug-14,145,DAL889,1,B752,14000,RDU,Green,NO,Raleigh-Durham,North Carolina
14-Aug-14,200,OSU73,1,C172,3500,DWU,Green,NO,Ashland,Kentucky
14-Aug-14,207,SNC1015,1,SH36,3200,MDT,Green,NO,Harrisburg,Pennsylvania
14-Aug-14,219,RPA4249,1,E170,7000,ORD,Green,NO,Chicago,Illinois
14-Aug-14,224,ASQ6033,1,E145,12000,PCZ,Green,NO,Waupaca,Wisconsin
14-Aug-14,305,ASQ2501,1,CRJ2,4000,BRO,Green,NO,Brownsville,Texas
14-Aug-14,335,DAL433,1,B738,17500,DEN,Green,NO,Denver,Colorado
14-Aug-14,609,SKW2604,1,CRJ2,8000,RNO,Green,NO,Reno,Nevada
14-Aug-14,754,AAL900,1,B772,3000,MIA,Green,NO,Miami,Florida
15-Aug-14,30,N6522D,1,C172,1000,PHL,Green,NO,Philadelphia,Pennsylvania
15-Aug-14,100,N416ER,1,C172,1000,DAB,Green,NO,Daytona Beach,Florida
15-Aug-14,145,ASQ4350,1,E135,11000,IAH,Green,NO,Houston,Texas
15-Aug-14,150,ASQ4713,1,E145,7300,ERI,Green,NO,Erie,Pennsylvania
15-Aug-14,217,SKW5160,1,CRJ2,11000,DEN,Green,NO,Denver,Colorado
15-Aug-14,255,STAR92,1,HELO,55000,TCH,Green,NO,Salt Lake City,Utah
15-Aug-14,315,SWA2954,1,B737,12000,TUL,Green,NO,Tulsa,Oklahoma
15-Aug-14,323,N27GF,1,C172,1500,GSP,Green,NO,Greer,South Carolina
15-Aug-14,407,FDX1263,1,DC10,24000,GAD,Green,NO,Gadsden,Alabama
15-Aug-14,410,RPA4304,1,E170,34000,MKL,Green,NO,Jackson,Tennessee
15-Aug-14,416,CAHP43,1,C206,5500,FAT,Green,NO,Fresno,California
15-Aug-14,425,CTL63,1,AC50,6000,LNS,Green,NO,Lancaster,Pennsylvania
15-Aug-14,427,SWA424,1,B737,14000,WVI,Green,NO,Watsonville,California
15-Aug-14,455,N2128T,1,H269,1400,BUR,Green,NO,Burbank,California
15-Aug-14,550,N8120J,1,P28A,4500,MER,Green,NO,Atwater,California
16-Aug-14,53,N2880CC,1,G280,4000,EYE,Orange,NO,Indianapolis,Indiana
16-Aug-14,111,JBU1256,1,E190,11200,GAI,Green,NO,Gaithersburg,Maryland
16-Aug-14,241,N517H,1,C172,1000,TMB,Green,NO,Miami,Florida
16-Aug-14,305,SWA1722,1,B737,2600,OKC,Green,NO,Oklahoma City,Oklahoma
16-Aug-14,820,N70AG,1,GLF5,11000,MOD,Green,NO,Modesto,California
17-Aug-14,128,RPA3266,1,E170,2800,GSO,Green,NO,Greensboro,North Carolina
17-Aug-14,200,SKW4722,1,UNKN,6000,SLC,Green,NO,Salt Lake City,Utah
17-Aug-14,200,SKW5483,1,CRJ7,6000,SLC,Green,NO,Salt Lake City,Utah
17-Aug-14,201,DAL2642,1,B738,8000,MSP,Green,NO,Minneapolis,Minnesota
17-Aug-14,204,ASQ5826,1,E145,12000,ILG,Green,NO,Wilmington,Delaware
17-Aug-14,316,N2447B,1,C172,1900,SMO,Green,NO,Santa Monica,California
17-Aug-14,420,JBU524,1,A320,11000,SNA,Green,NO,Santa Ana,California
17-Aug-14,533,N225CP,1,C152,6500,PSC,Green,NO,Pasco,Washington
17-Aug-14,1204,ASQ4631,1,E45X,3000,ORD,Green,NO,Chicago,Illinois
18-Aug-14,21,JBU1553,1,E170,1000,SJU,Green,NO,San Juan,Puerto Rico
18-Aug-14,57,N52731,1,C172,1500,DAB,Green,NO,Daytona Beach,Florida
18-Aug-14,115,SWA513,1,B737,9000,TPA,Green,NO,Tampa,Florida
18-Aug-14,212,C6573,1,AS65,700,BQN,Green,NO,Aguadilla,Puerto Rico
18-Aug-14,230,HALO1,1,HELO,800,CRP,Green,NO,Corpus Christi,Texas
18-Aug-14,232,N63263,1,C150,1000,TMB,Green,NO,Miami,Florida
18-Aug-14,426,QXE399,1,DH8D,5000,SEA,Green,NO,Seattle,Washington
18-Aug-14,745,CLINIC3,1,HELO,2100,CLE,Green,NO,Cleveland,Ohio
18-Aug-14,837,AAL984,1,B763,5000,MIA,Green,NO,Miami,Florida
19-Aug-14,52,ABX165,1,B762,7000,MIA,Green,NO,Miami,Florida
19-Aug-14,112,ASQ4456,1,E145,2500,ORD,Green,NO,Chicago,Illinois
19-Aug-14,143,UAL254,1,A319,2000,IAH,Green,NO,Houston,Texas
19-Aug-14,155,TCF5898,1,E170,11000,PVD,Green,NO,Providence,Rhode Island
19-Aug-14,202,N1ZC,1,C680,2000,IAH,Green,NO,Houston,Texas
19-Aug-14,218,SKW5651,1,CRJ2,7000,ORD,Green,NO,Chicago,Illinois
19-Aug-14,236,FLG3925,1,CRJ9,5000,DTW,Red/Green,NO,Detroit ,Michigan
19-Aug-14,236,ASQ5391,1,CRJ9,5000,DTW,Green,NO,Detroit ,Michigan
19-Aug-14,240,SWA552,1,B737,16000,BDF,Green,NO,Bradford,Illinois
19-Aug-14,244,UAL1119,1,B739,9000,ORD,Green,NO,Chicago,Illinois
19-Aug-14,405,SWA479,1,B737,10000,MYV,Green,NO,Marysville,California
19-Aug-14,435,SWA20,1,B737,12000,PMD,Green,NO,Palmdale,California
20-Aug-14,240,SKW6501,1,DEN,11000,DEN,Green,NO,Denver,Colorado
20-Aug-14,247,ASQ5727,1,RQZ,11500,RQZ,Green,NO,Huntsville,Alabama
20-Aug-14,337,UPS1339,1,B752,10000,HSV,Green,NO,Huntsville,Alabama
20-Aug-14,355,SKW554Z,1,E120,5000,SEE,Green,NO,San Diego/El Cajon,California
20-Aug-14,409,C6526,1,HELO,2200,OAK,Green,NO,Oakland,California
20-Aug-14,537,DAL736,1,B752,7000,SMF,Green,NO,Sacramento,California
20-Aug-14,555,SWA4544,1,B737,8500,PDX,Green,NO,Portland,Oregon
20-Aug-14,635,DAL1603,1,B739,3500,LAS,Green,NO,Las Vegas,Nevada
20-Aug-14,1901,AIR4,1,HELO,2600,STL,Green,NO,St. Louis,Missouri
21-Aug-14,157,ENY3080,1,E145,7000,MDW,Green,NO,Chicago,Illinois
21-Aug-14,238,LN225AE,1,B06,1500,CHA,Green,NO,Chattanooga,Tennessee
21-Aug-14,304,ASQ4397,1,E45X,16000,SZL,Green,NO,Knob Noster,Missouri
21-Aug-14,304,ASQ4316,1,E45X,800,IAH,Green,NO,Houston,Texas
21-Aug-14,314,SWA2958,1,B737,10000,ABQ,Green,NO,Albuquerque,New Mexico
21-Aug-14,317,DAL2227,1,MD88,12000,ATL,Green,NO,Atlanta,Georgia
21-Aug-14,332,UAL366,1,B752,11000,OXR,Green,NO,Oxnard,California
21-Aug-14,421,UPS661,1,MD11,14000,HNB,Green,NO,Huntingburg,Indiana
21-Aug-14,616,SKW4638,1,CRJ2,10000,SLC,Green,NO,Salt Lake City,Utah
21-Aug-14,623,N390JA,1,DV20,5800,TCH,Green,NO,Salt Lake City,Utah
21-Aug-14,627,LBQ66,1,DC10,5000,SUU,Green,NO,Fairfield,California
22-Aug-14,225,ENY3481,1,E135,UNKN,EYW,Green,NO,Key West,Florida
22-Aug-14,243,RAKE09,1,BE40,6000,AMA,Green,NO,Amarillo,Texas
22-Aug-14,250,SKW4664,1,CRJ9,9500,SLC,Green,NO,Salt Lake City,Utah
22-Aug-14,257,N503UP,1,C56X,4000,FOK,Green,NO,Westhampton Beach,New York
22-Aug-14,308,LN1JC,1,MU30,600,HOU,Green,NO,Houston,Texas
22-Aug-14,411,HALO3,1,HELO,1000,CRP,Green,NO,Corpus Christi,Texas
22-Aug-14,439,SKW6511,1,CRJ2,4000,FAT,Green,NO,Fresno,California
22-Aug-14,446,SKW5312,1,E120,2300,PDX,Green,NO,Portland,Oregon
22-Aug-14,449,N65259,1,C172,1500,PDX,Green,NO,Portland,Oregon
22-Aug-14,505,RPA4316,1,E170,2500,BDL,Green,NO,Windsor Locks,Connecticut
22-Aug-14,508,SWA753,1,B737,1800,BUR,Green,NO,Burbank,California
22-Aug-14,525,N816MG,1,GLF5,UNKN,OAK,Green,NO,Oakland,California
22-Aug-14,532,SKW311P,1,CRJ2,UNKN,PSC,Green,NO,Pasco,Washington
22-Aug-14,547,PD1,1,AS50,5800,ABQ,Green,NO,Albuquerque,New Mexico
22-Aug-14,606,USC412,1,C210,8000,JAX,Green,NO,Jacksonville,Florida
22-Aug-14,650,SKW6448,1,CRJ7,2500,AUS,Green,NO,Austin,Texas
22-Aug-14,2331,AMF6908,1,B190,9000,SJU,Green,NO,San Juan,Puerto Rico
23-Aug-14,26,RPA3239,1,E170,5000,CLT,Green,NO,Charlotte,North Carolina
23-Aug-14,35,SWA17251,1,B737,5000,AGC,Green,NO,Pittsburgh,Pennsylvania
23-Aug-14,37,EPIA570,1,C172,1000,DAB,Green,NO,Daytona Beach,Florida
23-Aug-14,45,N767P,1,S76,6000,CAK,Green,NO,Akron,Ohio
23-Aug-14,47,N409MN,1,C208,1500,SJU,Green,NO,San Juan,Puerto Rico
23-Aug-14,145,N845ME,1,BK17,2200,AGC,Green,NO,Pittsburgh,Pennsylvania
23-Aug-14,228,STAT17,1,Bk17,2000,AGC,Green,NO,Pittsburgh,Pennsylvania
23-Aug-14,230,CPZ5798,1,E170,1000,MDW,Green,NO,Chicago,Illinois
23-Aug-14,231,ASQ5859,1,E145,3000,LNK,Green,NO,Lincoln,Nebraska
23-Aug-14,239,FLG2928,1,CRJ9,4000,ORD,Green,NO,Chicago,Illinois
23-Aug-14,322,SWA1311,1,B737,13000,JOT,Green,NO,Joliet,Illinois
23-Aug-14,419,SWA2330,1,B737,1200,SJC,Green,NO,San Jose ,California
23-Aug-14,423,UAL416,1,A319,10000,PDX,Green,NO,Portland,Oregon
23-Aug-14,429,N9730V,1,C172,1500,SEA,Green,NO,Seattle,Washington
23-Aug-14,522,SKW158J,1,CRJ2,1000,SJC,Green,NO,San Jose ,Washington
23-Aug-14,619,MUL1747,1,C208,500,OGG,Green,NO,Kahului,Hawaii
23-Aug-14,628,HAL196,1,B712,800,OGG,Green,NO,Kahului,Hawaii
23-Aug-14,653,DAL2355,1,B752,2100,LAX,Green,NO,Los Angeles,California
24-Aug-14,110,SWA343,1,B737,12000,ATL,Green,NO,Atlanta,Georgia
24-Aug-14,322,ASQ6071,1,E45X,11000,ABQ,Green,NO,Albuquerque,New Mexico
24-Aug-14,325,DLX119,1,BE20,2500,OAK,Green,NO,Oakland,California
24-Aug-14,325,N491JL,1,C525,11700,OAK,Green,NO,Oakland,California
24-Aug-14,325,ASA235,1,B737,8000,OAK,Green,NO,Oakland,California
24-Aug-14,332,CMP450,1,A320,4000,TJSJ,Green,NO,San Juan,Puerto Rico
24-Aug-14,425,SkW2590,1,CRJ2,10000,SNA,Green,NO,Santa Ana,California
24-Aug-14,451,EJA634,1,C56X,FL270,PRX,Green,NO,Paris,Texas
24-Aug-14,611,N2046S,1,C310,2500,BHM,White,NO,Birmingham,Alabama
24-Aug-14,620,N52AE,1,B206,7000,LBB,Green,NO,Lubbock,Texas
24-Aug-14,656,N771PA,1,BE9L,4700,LBL,Green,NO,Liberal ,Kansas
24-Aug-14,701,ASA892,1,B738,500,SAN,Green,NO,San Diego,California
24-Aug-14,702,SKW305X,1,E120,3000,LAX,Green,NO,Los Angeles,California
24-Aug-14,704,SURVEY1,1,C206,5500,TUS,Green,NO,Tucson,Arizona
24-Aug-14,705,SWA1269,1,B737,14000,TUS,Green,NO,Tucson,Arizona
25-Aug-14,230,GTI4131,1,B744,6500,CHS,Green,NO,Charleston,South Carolina
25-Aug-14,232,DAL1909,1,A320,4000,CLT,Green,NO,Charlotte,North Carolina
25-Aug-14,318,VV5G337,1,BE20,3000,BRO,Green,NO,Brownsville,Texas
25-Aug-14,325,ASH5098,1,E170,4000,OKC,Green,NO,Oklahoma City,Oklahoma
25-Aug-14,327,N450CL,1,FA50,7000,SDL,Green,NO,Scottsdale,Arizona
25-Aug-14,414,SWA2945,1,B737,1200,OVE,Green,NO,Oroville,California
25-Aug-14,604,SKW6511,1,CRJ2,9000,CZQ,Green,NO,Fresno,California
26-Aug-14,212,ASH2884,1,CRJ2,7000,MDT,Green,NO,Harrisburg,Pennsylvania
26-Aug-14,215,N97TV,1,B206,2200,CLT,Green,NO,Charlotte,North Carolina
26-Aug-14,222,DAL1241,1,B712,4200,HOU,Green,NO,Houston,Texas
26-Aug-14,240,SWA555,1,B737,6000,DTW,Green,NO,Detroit ,Michigan
26-Aug-14,300,AAL2471,1,MD82,6000,ELP,Green,NO,El Paso,Texas
26-Aug-14,303,SWA3669,1,B737,6000,ELP,Green,NO,El Paso,Texas
26-Aug-14,311,SKW5228,1,CRJ7,3000,ICT,Green,NO,Wichita,Kansas
26-Aug-14,315,N1PM,1,C208,3000,ICT,Green,NO,Wichita,Kansas
26-Aug-14,315,N10GL,1,C182,6000,FAY,Green,NO,Fayetteville,North Carolina
26-Aug-14,327,DAL1653,1,B763,10000,SEA,Green,NO,Seattle,Washington
26-Aug-14,447,SKW431M,1,CRJ9,12000,FAT,Green,NO,Fresno,California
26-Aug-14,448,UAl1438,1,B737,1500,SJC,Blue,NO,San Jose,California
26-Aug-14,556,N554PM,1,BE35,1400,SMO,Green,NO,Santa Monica,California
26-Aug-14,707,AAL219,1,B738,4000,LAX,Green,NO,Los Angeles,California
26-Aug-14,711,ATN1817,1,B752,4000,LAX,Green,NO,Los Angeles,California
26-Aug-14,713,AAL1147,1,B738,800,LAX,Green,NO,Los Angeles,California
26-Aug-14,917,AAL933,1,B738,1500,MIA,Green,NO,Miami,Florida
27-Aug-14,132,GJS6245,1,CRJ7,4000,BUF,Green,NO,Buffalo,New York
27-Aug-14,152,ASQ5922,1,E145,11000,JOT,Green,NO,Joliet,Illinois
27-Aug-14,252,ASQ4270,1,E145,10000,IAH,Green,NO,Houston,Texas
27-Aug-14,414,FSN2441,1,FA50,5000,MSY,Green,NO,New Orleans,Louisiana
27-Aug-14,418,KANZA48,1,K35R,3000,ICT,Green,NO,Wichita,Kansas
27-Aug-14,420,LBQ420,1,E50P,9000,FAY,Green,NO,Fayetteville,North Carolina
27-Aug-14,420,ASA34,1,B739,7000,MSP,Green,NO,Minneapolis,Minnesota
27-Aug-14,435,TALON70,1,AH64,5130,BOI,Green,NO,Boise,Idaho
27-Aug-14,438,N106AF,1,C172,2000,PBI,Green,NO,West Palm Beach,Florida
27-Aug-14,438,N680SH,1,R22,1400,LGB,Green,NO,Long Beach,California
27-Aug-14,505,N254AT,1,PA44,4500,PRB,Green,NO,Paso Robles,California
28-Aug-14,33,ASH2756,1,CRJ9,4000,CLT,Green,NO,Charlotte,North Carolina
28-Aug-14,122,CNS6,1,PC12,FL200,CAM,Green,NO,Cambridge,New York
28-Aug-14,131,WWI91,1,LJ60,11000,GAI,Green,NO,Gaithersburg,Maryland
28-Aug-14,132,JBU408,1,E190,4000,PDX,Green,NO,Portland,Oregon
28-Aug-14,137,ENY3035,1,E145,11500,GAI,Green,NO,Gaithersburg,Maryland
28-Aug-14,153,JBU1118,1,E190,10000,CLT,Green,NO,Charlotte,North Carolina
28-Aug-14,156,AWE1945,1,A319,3000,CLE,Blue,NO,Cleveland,Ohio
28-Aug-14,212,ENY3035,1,E145,11500,GAI,Green,NO,Gaithersburg,Maryland
28-Aug-14,345,JIA633,1,CRJ2,4000,AKC,Blue,NO,Akron,Ohio
28-Aug-14,350,N66103,1,C172,3200,ACT,Green,NO,Waco,Texas
28-Aug-14,525,SKW209M,1,CRJ2,2500,BFL,Green,NO,Bakersfield,California
28-Aug-14,533,VRD143,1,A320,1800,SFO,Green,NO,San Francisco,California
28-Aug-14,607,N29028,1,C172,7500,FAT,Green,NO,Fresno,California
28-Aug-14,610,CPZ5754,1,E170,10000,SLC,Green,NO,Salt Lake City,Utah
28-Aug-14,1807,KAP5069,1,AT43,800,GSN,Green,NO,Obyan,Northern Mariana Island
29-Aug-14,10,N831SR,1,SR20,1400,BOS,Green,NO,Boston,Massachusetts
29-Aug-14,110,LOF3434,1,E145,2600,ORD,Green,NO,Chicago,Illinois
29-Aug-14,319,N529AB,1,C208,7000,HMU,Green,NO,Hammond,Louisiana
29-Aug-14,326,ASQ5090,1,CRJ7,6000,DTW,Green,NO,Detroit ,Michigan
29-Aug-14,329,AMF1937,1,SW4,1900,BUR,Green,NO,Burbank,California
29-Aug-14,355,LAFETEAM57,1,HELO,2000,SAN,Green,NO,San Diego,California
29-Aug-14,542,FDX1362,1,B752,3500,CHA,Green,NO,Chattanooga,Tennessee
29-Aug-14,600,UPS797,1,A306,FL235,SAF,Green,NO,Santa Fe,New Mexico
29-Aug-14,639,UAL466,1,B752,1600,DEN,Green,NO,Denver,Colorado
29-Aug-14,655,ENY3092,1,E145,17000,ACT,Green,NO,Waco,Texas
29-Aug-14,704,N727KP,1,R44,4000,EUG,Green,NO,Eugene,Oregon
29-Aug-14,721,UAL1670,1,B737,7000,PDX,Green,NO,Portland,Oregon
29-Aug-14,746,ABLE1,1,HELO,2200,OMA,Green/Red/Blue,NO,Omaha,Nebraska
29-Aug-14,756,AWE671,1,A321,9000,PDX,Green,NO,Portland,Oregon
29-Aug-14,800,SWA3131,1,B737,2000,PDX,Green,NO,Portland ,Oregon
30-Aug-14,149,EDG35,1,GALX,2000,AUS,Green,NO,Austin,Texas
30-Aug-14,248,AAL2355,1,B753,10500,SJU,Green,NO,San Juan,Puerto Rico
30-Aug-14,539,SIERRA80,1,HELO,500,ELP,Green,NO,El Paso,Texas
30-Aug-14,559,COFIRE1,1,HELO,1400,POM,Green,NO,Pomona,California
30-Aug-14,604,CAREFLT1,1,AS50,6200,RNO,Green,NO,Reno,Nevada
30-Aug-14,609,SWA700,1,B737,5000,PDX,Green,NO,Portland,Oregon
30-Aug-14,612,N481TS,1,DA40,1500,OAK,Green,NO,Oakland,California
30-Aug-14,927,EMD4,1,BE9L,4100,DDC,Green,NO,Dodge City,Kansas
31-Aug-14,100,UAL1022,1,B738,12000,CXR,Green,NO,Chardon,Ohio
31-Aug-14,113,JBU1028,1,E190,FL370,LWV,Green,NO,Lawrenceville,Illinois
31-Aug-14,114,ENY3201,1,CRJ7,3000,BNA,Green,NO,Nashville,Tennessee
31-Aug-14,352,AAL122,1,B753,10000,LEE,Green,NO,Leesburg,Florida
31-Aug-14,355,SWA1852,1,B737,7000,TCH,Green,NO,Salt Lake City,Utah
31-Aug-14,424,N2258M,1,PA28,2300,IAH,Green,NO,Houston,Texas
31-Aug-14,425,LIFELIGHT6,1,HELO,800,IAH,Green,NO,Houston,Texas
31-Aug-14,506,OXFORD211,1,P28A,2600,IWA,Green,NO,Phoenix,Arizona
31-Aug-14,612,N633SB,1,AS50,4000,APV,Red,NO,Apple Valley,California
31-Aug-14,613,AAL954,1,B763,FL290,LOA,Green,NO,Leona,Texas
31-Aug-14,616,AAL1147,1,B738,7500,LAX,Green,NO,Los Angeles,California
31-Aug-14,616,LN266RD,1,BE9L,6500,LAX,White,NO,Pueblo,Colorado
31-Aug-14,636,DPS6,1,HELO,4500,ELP,Green,NO,El Paso,Texas
31-Aug-14,636,SKW5383,1,CRJ2,2000,SBA,Green,NO,Santa Barbara,California
31-Aug-14,707,HAL312,1,B712,1500,ITO,Green,NO,Hilo,Hawaii
31-Aug-14,725,HAL392,1,B712,1200,ITO,Green,NO,Hilo,Hawaii
01-Sep-14,35,DAL2086,1,B712,4000,LGA,Green,NO,New York,New York
01-Sep-14,125,ENY3382,1,CRJ7,1000,LGA,Green,NO,New York,New York
01-Sep-14,447,N191TG,1,UNKN,8500,SNS,Green,NO,Salinas,California
01-Sep-14,509,ASA880,1,B739,4500,SEA,Green,NO,Seattle,Washington
01-Sep-14,512,N45ET,1,GLF4,3300,CRQ,Green,NO,Carlsbad,California
01-Sep-14,855,AAY37,1,MD83,FL320,LAS,Green,NO,Las Vegas,Nevada
02-Sep-14,105,DAL864,1,MD88,9000,MSN,Green,NO,Madison,Wisconsin
02-Sep-14,140,JBU1186,1,E190,4000,JFK,Green,NO,New York,New York
02-Sep-14,253,SWA730,1,B737,4500,STL,Green,NO,St. Louis,Missouri
02-Sep-14,323,N550ER,1,C172,UNKN,MTH,Green,NO,Marathon,Florida
02-Sep-14,328,SKW817P,1,E120,3000,SAN,Green,NO,San Diego,California
02-Sep-14,433,SWA1543,1,B737,3500,SJC,Green,NO,San Jose,California
