game_id,season,position,dj_score,wager,correct,coryat_score
5076,32,right,8400.0,8400.0,False,8400.0
5075,32,returning_champion,-400.0,,,10600.0
5075,32,middle,6000.0,6000.0,False,7200.0
5075,32,right,15600.0,3599.0,True,17600.0
5074,32,returning_champion,14100.0,13000.0,True,14800.0
5074,32,middle,12000.0,8000.0,True,12000.0
5074,32,right,13000.0,13000.0,True,13000.0
5072,32,returning_champion,14000.0,5999.0,False,14000.0
5072,32,middle,18000.0,13999.0,True,15400.0
5072,32,right,4000.0,4000.0,True,4800.0
5071,32,returning_champion,12000.0,12000.0,True,10000.0
5071,32,middle,13000.0,12500.0,True,13000.0
5071,32,right,7200.0,7100.0,True,10200.0
5070,32,returning_champion,8400.0,4601.0,False,8200.0
5070,32,middle,9200.0,6601.0,False,9200.0
5070,32,right,15700.0,3000.0,True,12000.0
5069,32,returning_champion,20000.0,6401.0,False,19600.0
5069,32,middle,9600.0,8600.0,False,9600.0
5069,32,right,13200.0,13000.0,False,13200.0
5067,32,returning_champion,10600.0,4601.0,False,7800.0
5067,32,middle,15200.0,6001.0,True,13400.0
5067,32,right,3800.0,3000.0,False,2800.0
5066,32,returning_champion,17800.0,17401.0,False,13800.0
5066,32,middle,17600.0,2399.0,False,14800.0
5066,32,right,7600.0,7600.0,False,7600.0
5065,32,returning_champion,30800.0,9599.0,False,25200.0
5065,32,middle,10600.0,150.0,True,10600.0
5065,32,right,5200.0,5200.0,False,7200.0
5064,32,returning_champion,39600.0,11400.0,True,25800.0
5064,32,middle,7000.0,3002.0,True,7000.0
5064,32,right,12000.0,2001.0,True,14400.0
5063,32,returning_champion,35000.0,15000.0,True,28200.0
5063,32,middle,-1200.0,,,-1200.0
5063,32,right,3600.0,0.0,True,3600.0
5062,32,returning_champion,42400.0,2400.0,False,33400.0
5062,32,middle,12800.0,6300.0,True,12800.0
5062,32,right,3200.0,416.0,False,3200.0
5061,32,returning_champion,17395.0,1406.0,True,17000.0
5061,32,middle,9400.0,7996.0,True,9400.0
5061,32,right,2400.0,2300.0,False,2400.0
5059,32,returning_champion,36800.0,3209.0,True,29200.0
5059,32,middle,4400.0,1611.0,False,3000.0
5059,32,right,3000.0,3000.0,True,3000.0
5058,32,returning_champion,24200.0,0.0,True,26400.0
5058,32,middle,10200.0,5100.0,False,10200.0
5058,32,right,7600.0,2000.0,True,7600.0
5057,32,returning_champion,33000.0,7000.0,False,24200.0
5057,32,middle,3200.0,3000.0,True,3200.0
5057,32,right,6400.0,100.0,True,6400.0
5056,32,returning_champion,33000.0,1401.0,True,24600.0
5056,32,middle,17200.0,15801.0,False,15000.0
5056,32,right,2000.0,0.0,False,2000.0
5055,32,returning_champion,34800.0,10000.0,False,28400.0
5055,32,middle,1800.0,1601.0,False,5200.0
5055,32,right,3400.0,201.0,False,3400.0
5053,32,returning_champion,26600.0,3400.0,True,20600.0
5053,32,middle,3200.0,3100.0,True,3200.0
5053,32,right,10200.0,3773.0,True,6800.0
5052,32,returning_champion,35000.0,5000.0,False,29200.0
5052,32,middle,2000.0,928.0,True,2000.0
5052,32,right,14200.0,10000.0,False,14200.0
5050,32,returning_champion,8600.0,8598.0,True,8200.0
5050,32,middle,7800.0,7388.0,False,7800.0
5050,32,right,20600.0,600.0,True,17200.0
5049,32,returning_champion,13200.0,8000.0,False,13200.0
5049,32,middle,1300.0,1300.0,False,3800.0
5049,32,right,15200.0,11201.0,False,11200.0
5048,32,returning_champion,13500.0,5700.0,True,12800.0
5048,32,middle,10600.0,8000.0,True,10200.0
5048,32,right,7800.0,7800.0,True,9800.0
5046,32,returning_champion,9000.0,9000.0,False,9000.0
5046,32,middle,5000.0,3001.0,False,6000.0
5046,32,right,11700.0,6301.0,False,14000.0
5044,32,returning_champion,20000.0,1201.0,True,19000.0
5044,32,middle,3200.0,1200.0,False,3200.0
5044,32,right,10600.0,10548.0,True,10600.0
5043,32,returning_champion,22700.0,500.0,True,22600.0
3694,27,middle,0.0,,,0.0
5043,32,middle,10400.0,2800.0,True,10400.0
5043,32,right,6600.0,2000.0,True,8600.0
5042,32,returning_champion,800.0,800.0,True,2400.0
5042,32,middle,2400.0,0.0,False,2400.0
5042,32,right,16600.0,3400.0,False,16800.0
5040,32,returning_champion,12600.0,5000.0,False,12200.0
5040,32,middle,600.0,600.0,False,2600.0
5040,32,right,7600.0,6300.0,False,6800.0
5038,32,returning_champion,18000.0,7401.0,False,15200.0
5038,32,middle,3400.0,3400.0,False,3400.0
5038,32,right,12700.0,12700.0,True,15200.0
5037,32,returning_champion,22000.0,12500.0,False,20200.0
5037,32,middle,13200.0,13200.0,False,12200.0
5037,32,right,17200.0,0.0,False,12000.0
5002,31,returning_champion,7200.0,7200.0,True,9200.0
5002,31,middle,10500.0,7000.0,True,13200.0
5002,31,right,13200.0,7801.0,False,13200.0
5006,31,returning_champion,4200.0,4197.0,True,4200.0
5006,31,middle,4500.0,2000.0,True,7000.0
5006,31,right,16200.0,4000.0,True,17400.0
5005,31,returning_champion,18100.0,18100.0,False,19200.0
5005,31,middle,10800.0,10786.0,False,6400.0
5005,31,right,15200.0,15000.0,False,15200.0
4994,31,returning_champion,9600.0,9600.0,True,9600.0
4994,31,middle,10100.0,10100.0,True,11400.0
4994,31,right,5800.0,0.0,True,5000.0
4993,31,returning_champion,8000.0,8000.0,False,8000.0
4993,31,middle,12800.0,3300.0,False,12800.0
4993,31,right,4000.0,3900.0,True,10000.0
4991,31,returning_champion,13600.0,1000.0,True,13400.0
4991,31,middle,13800.0,13800.0,False,12400.0
4991,31,right,14400.0,14000.0,False,14400.0
4989,31,returning_champion,19600.0,401.0,True,18800.0
4989,31,middle,10000.0,5000.0,False,11800.0
4989,31,right,5200.0,0.0,False,5200.0
4987,31,returning_champion,15600.0,2400.0,True,18600.0
4987,31,middle,5600.0,34.0,False,5600.0
4987,31,right,5600.0,5.0,True,5400.0
4985,31,returning_champion,13200.0,13200.0,True,13200.0
4985,31,middle,6200.0,6200.0,False,6200.0
4985,31,right,22800.0,3500.0,False,21600.0
4982,31,returning_champion,14500.0,2000.0,False,17800.0
4982,31,middle,17600.0,11401.0,True,12200.0
4982,31,right,8000.0,8000.0,False,8000.0
4979,31,returning_champion,13800.0,4000.0,True,13800.0
4979,31,middle,16000.0,11601.0,False,11800.0
4979,31,right,7600.0,7201.0,False,9200.0
4977,31,returning_champion,9000.0,9000.0,True,9000.0
4977,31,middle,18912.0,288.0,True,16000.0
4977,31,right,9600.0,9600.0,False,8800.0
4976,31,returning_champion,15800.0,199.0,True,15000.0
4976,31,middle,8200.0,399.0,True,8200.0
4976,31,right,4000.0,0.0,True,4000.0
4974,31,returning_champion,13400.0,4599.0,True,12000.0
4974,31,middle,16200.0,10601.0,True,16200.0
4974,31,right,4400.0,4400.0,False,6400.0
4972,31,returning_champion,0.0,,,4200.0
4972,31,middle,22600.0,0.0,False,21400.0
4972,31,right,10200.0,2.0,False,10200.0
4961,31,returning_champion,11600.0,3801.0,False,12400.0
4961,31,middle,7700.0,2371.0,False,11400.0
4961,31,right,12600.0,10601.0,True,12600.0
4959,31,returning_champion,4200.0,4000.0,False,8200.0
4959,31,middle,7200.0,1201.0,True,7200.0
4959,31,right,7400.0,7201.0,False,9400.0
4958,31,returning_champion,11000.0,10900.0,True,9200.0
4958,31,middle,10400.0,10400.0,True,10400.0
4958,31,right,14800.0,7201.0,True,12600.0
4956,31,returning_champion,8400.0,6801.0,False,8400.0
4956,31,middle,7600.0,3990.0,True,7200.0
4956,31,right,10200.0,6601.0,False,12000.0
4953,31,returning_champion,17800.0,12400.0,False,17400.0
4953,31,middle,11400.0,1601.0,True,9400.0
4953,31,right,15400.0,2401.0,True,14400.0
4951,31,returning_champion,1200.0,0.0,False,4800.0
4951,31,middle,18400.0,12000.0,False,18400.0
4951,31,right,20800.0,16100.0,False,18400.0
4950,31,returning_champion,16400.0,12001.0,False,13600.0
4950,31,middle,14200.0,10000.0,False,14200.0
4950,31,right,7800.0,7799.0,True,7000.0
4949,31,returning_champion,12800.0,7200.0,False,12600.0
4949,31,middle,7600.0,7401.0,False,7600.0
4949,31,right,15000.0,11000.0,True,20000.0
4948,31,returning_champion,12400.0,11000.0,True,14000.0
4948,31,middle,6200.0,6200.0,True,6200.0
4948,31,right,11600.0,4600.0,False,12200.0
4947,31,returning_champion,4200.0,0.0,True,4200.0
4947,31,middle,15400.0,12.0,False,19800.0
4947,31,right,7600.0,7501.0,False,7600.0
4945,31,returning_champion,8200.0,8200.0,True,8200.0
4945,31,middle,6200.0,6198.0,True,6200.0
4945,31,right,12200.0,4201.0,True,14600.0
4943,31,returning_champion,9600.0,1100.0,True,10400.0
4943,31,middle,3200.0,3000.0,False,5400.0
4943,31,right,4200.0,4000.0,False,4200.0
4941,31,returning_champion,15200.0,7000.0,True,18200.0
4941,31,middle,18700.0,3498.0,True,15800.0
4941,31,right,8200.0,8199.0,True,8200.0
4938,31,returning_champion,0.0,,,5800.0
4938,31,middle,3800.0,3800.0,False,3800.0
4938,31,right,18800.0,5000.0,False,21600.0
4936,31,returning_champion,11800.0,5000.0,True,14400.0
4936,31,middle,16200.0,0.0,False,12800.0
4936,31,right,9800.0,9800.0,True,9800.0
4934,31,returning_champion,12400.0,11601.0,True,15000.0
4934,31,middle,9200.0,1800.0,True,9200.0
4934,31,right,12000.0,11500.0,True,12000.0
4933,31,returning_champion,14800.0,2401.0,True,17000.0
4933,31,middle,6200.0,6100.0,False,4800.0
4933,31,right,8600.0,6201.0,True,8600.0
4930,31,returning_champion,28000.0,0.0,True,24200.0
4930,31,middle,8000.0,7999.0,True,8000.0
4930,31,right,13200.0,13000.0,True,11200.0
4927,31,returning_champion,21800.0,8201.0,True,18000.0
4927,31,middle,15000.0,7500.0,True,14600.0
4927,31,right,5800.0,2400.0,False,5800.0
4925,31,returning_champion,13000.0,12500.0,True,10800.0
4925,31,middle,13600.0,12401.0,True,13600.0
4925,31,right,19000.0,8201.0,True,19000.0
4923,31,returning_champion,17600.0,2400.0,False,17600.0
4923,31,middle,3200.0,1974.0,False,3200.0
4923,31,right,5200.0,1400.0,False,12800.0
4921,31,returning_champion,30400.0,4600.0,False,25200.0
4921,31,middle,9000.0,512.0,True,9000.0
4921,31,right,600.0,0.0,False,600.0
4920,31,returning_champion,10800.0,0.0,False,10800.0
4920,31,middle,3200.0,0.0,True,3200.0
4920,31,right,21900.0,100.0,True,19800.0
4919,31,returning_champion,10800.0,10000.0,True,12800.0
4919,31,middle,11800.0,11800.0,True,11800.0
4919,31,right,11900.0,6000.0,False,13400.0
4917,31,returning_champion,14200.0,5500.0,True,13800.0
4917,31,middle,9700.0,9600.0,True,9600.0
4917,31,right,9000.0,0.0,False,9000.0
4915,31,returning_champion,8400.0,8001.0,False,8400.0
4915,31,middle,5900.0,2501.0,False,7400.0
4915,31,right,16400.0,500.0,False,14800.0
4913,31,returning_champion,4200.0,3200.0,False,4200.0
4913,31,middle,20400.0,4000.0,True,23600.0
4913,31,right,6400.0,2001.0,False,6400.0
4912,31,returning_champion,5200.0,0.0,False,4800.0
4912,31,middle,15000.0,4500.0,False,12600.0
4912,31,right,16800.0,5800.0,False,16800.0
4909,31,returning_champion,16600.0,16599.0,False,20600.0
4909,31,middle,14100.0,3101.0,True,11000.0
4909,31,right,8600.0,6300.0,False,8600.0
4907,31,returning_champion,14000.0,13999.0,True,14000.0
4907,31,middle,-2600.0,,,2800.0
4907,31,right,7600.0,0.0,False,8800.0
4905,31,returning_champion,11200.0,3201.0,True,16200.0
4905,31,middle,5400.0,5400.0,False,5400.0
4905,31,right,7200.0,4001.0,False,8400.0
4904,31,returning_champion,20000.0,19999.0,True,20000.0
4904,31,middle,15200.0,15200.0,False,15200.0
4904,31,right,15700.0,14701.0,True,11600.0
4903,31,returning_champion,18000.0,0.0,True,16600.0
4903,31,middle,7000.0,6999.0,False,6600.0
4903,31,right,-2000.0,,,0.0
4902,31,returning_champion,200.0,7.0,False,3600.0
4902,31,middle,7600.0,7000.0,False,7600.0
4902,31,right,13800.0,13799.0,True,13800.0
4901,31,returning_champion,14000.0,0.0,False,14000.0
4901,31,middle,6600.0,6599.0,False,6600.0
4901,31,right,6600.0,6599.0,False,6600.0
4900,31,returning_champion,18900.0,0.0,True,19200.0
4900,31,middle,8800.0,8799.0,False,9200.0
4900,31,right,4600.0,4599.0,False,4600.0
4899,31,returning_champion,11800.0,11800.0,True,11800.0
4899,31,middle,18800.0,5000.0,True,15600.0
4899,31,right,7600.0,5000.0,False,7600.0
4898,31,returning_champion,21200.0,3000.0,True,19200.0
4898,31,middle,9000.0,601.0,False,9000.0
4898,31,right,4800.0,4800.0,True,10000.0
4897,31,returning_champion,13200.0,13200.0,True,9400.0
4897,31,middle,13600.0,12801.0,False,12200.0
4897,31,right,7400.0,1600.0,False,7400.0
4896,31,returning_champion,13400.0,7000.0,False,9600.0
4896,31,middle,800.0,799.0,True,800.0
4896,31,right,16600.0,10201.0,False,15400.0
4895,31,returning_champion,11400.0,11400.0,False,11400.0
4895,31,middle,5300.0,2000.0,False,5600.0
4895,31,right,18800.0,5000.0,False,17000.0
4894,31,returning_champion,26800.0,4000.0,False,23200.0
4894,31,middle,3800.0,3800.0,False,3800.0
4894,31,right,4800.0,3000.0,False,4400.0
4893,31,returning_champion,20800.0,20800.0,True,14000.0
4893,31,middle,4400.0,2000.0,True,4400.0
4893,31,right,22400.0,20500.0,True,19000.0
4892,31,returning_champion,12800.0,4401.0,False,15400.0
4892,31,middle,-2800.0,1000.0,False,-2800.0
4892,31,right,8600.0,4300.0,False,8800.0
4891,31,returning_champion,23200.0,8300.0,False,14200.0
4891,31,middle,11800.0,10000.0,True,8000.0
4891,31,right,14800.0,14800.0,True,14200.0
4890,31,returning_champion,15400.0,15400.0,True,12800.0
4890,31,middle,10000.0,9500.0,False,10000.0
4890,31,right,16000.0,14801.0,False,17600.0
4889,31,returning_champion,13600.0,8801.0,False,15200.0
4889,31,middle,5200.0,4900.0,False,5200.0
4889,31,right,11200.0,2401.0,False,10400.0
4888,31,returning_champion,18700.0,350.0,True,15000.0
4888,31,middle,2000.0,1989.0,True,3200.0
4888,31,right,9000.0,1980.0,True,8200.0
4887,31,returning_champion,19700.0,1450.0,True,18400.0
4887,31,middle,6500.0,6400.0,True,7000.0
4887,31,right,8400.0,4700.0,False,12400.0
4886,31,returning_champion,4800.0,4793.0,False,11400.0
4886,31,middle,4800.0,1000.0,False,4800.0
4886,31,right,18205.0,4300.0,True,17800.0
4885,31,returning_champion,16500.0,13101.0,True,17600.0
4885,31,middle,14800.0,5601.0,True,12400.0
4885,31,right,10200.0,10100.0,False,10200.0
4884,31,returning_champion,18800.0,1200.0,False,16600.0
4884,31,middle,4000.0,2500.0,True,6000.0
4884,31,right,6200.0,1801.0,False,12200.0
4883,31,returning_champion,28400.0,3400.0,False,22000.0
4883,31,middle,8000.0,3000.0,False,12000.0
4883,31,right,5000.0,5000.0,False,7000.0
4882,31,returning_champion,24200.0,4200.0,True,17800.0
4882,31,middle,6800.0,2401.0,True,6800.0
4882,31,right,9200.0,2500.0,True,12200.0
4881,31,returning_champion,24200.0,5001.0,False,22600.0
4881,31,middle,800.0,795.0,True,800.0
4881,31,right,14600.0,5001.0,False,13800.0
4880,31,returning_champion,28200.0,7000.0,True,18000.0
4880,31,middle,12400.0,9201.0,True,8600.0
4880,31,right,17400.0,12600.0,True,17400.0
4879,31,returning_champion,12700.0,1000.0,True,14400.0
4879,31,middle,-2600.0,,,-400.0
4879,31,right,17400.0,8001.0,True,17400.0
4878,31,returning_champion,18000.0,1.0,True,17600.0
4878,31,middle,7000.0,799.0,False,7000.0
4878,31,right,3100.0,3000.0,False,3400.0
4877,31,returning_champion,5800.0,3000.0,True,7200.0
4877,31,middle,12201.0,3400.0,True,13000.0
4877,31,right,7800.0,7800.0,False,7800.0
4876,31,returning_champion,26400.0,10401.0,False,15400.0
4876,31,middle,9600.0,5000.0,False,9600.0
4876,31,right,18400.0,8001.0,True,11400.0
4875,31,returning_champion,17400.0,3001.0,True,17400.0
4875,31,middle,10200.0,7201.0,False,12200.0
4875,31,right,3600.0,3600.0,True,8000.0
4874,31,returning_champion,25000.0,5000.0,False,21600.0
4874,31,middle,9000.0,2300.0,True,9000.0
4874,31,right,6600.0,3400.0,True,6600.0
4873,31,returning_champion,20700.0,16501.0,True,22200.0
4873,31,middle,1600.0,1500.0,False,1600.0
4873,31,right,18600.0,2101.0,False,15600.0
4872,31,returning_champion,36300.0,13700.0,False,26400.0
4872,31,middle,6200.0,3800.0,False,6200.0
4872,31,right,4800.0,1800.0,True,4800.0
4870,31,returning_champion,26400.0,0.0,False,18800.0
4870,31,middle,7200.0,1201.0,False,10800.0
4870,31,right,4200.0,4195.0,True,4200.0
4868,31,returning_champion,10800.0,9200.0,True,10400.0
4868,31,middle,1800.0,1700.0,False,1800.0
4868,31,right,23200.0,0.0,False,20200.0
4589,30,returning_champion,5600.0,5400.0,False,5600.0
4589,30,middle,19200.0,5800.0,True,17400.0
4589,30,right,17000.0,2000.0,False,16200.0
4588,30,returning_champion,19600.0,1201.0,True,19600.0
4588,30,middle,10000.0,10000.0,True,10800.0
4588,30,right,10400.0,10399.0,True,13000.0
4586,30,returning_champion,21800.0,15795.0,True,19600.0
4586,30,middle,23200.0,21000.0,True,17800.0
4586,30,right,3000.0,3000.0,False,3000.0
4584,30,returning_champion,6400.0,6400.0,False,8000.0
4584,30,middle,12200.0,7801.0,True,12200.0
4584,30,right,10000.0,7801.0,True,10000.0
4582,30,returning_champion,10400.0,9600.0,True,11800.0
4582,30,middle,13000.0,11001.0,True,13200.0
4582,30,right,12000.0,9998.0,True,11600.0
4578,30,returning_champion,3400.0,3400.0,True,3400.0
4578,30,middle,17600.0,13401.0,True,17600.0
4578,30,right,15500.0,8699.0,False,17200.0
4576,30,returning_champion,11000.0,8200.0,False,11000.0
4576,30,middle,1400.0,1399.0,True,1400.0
4576,30,right,15200.0,1000.0,True,19600.0
4573,30,returning_champion,9400.0,400.0,False,9600.0
4573,30,middle,14000.0,6000.0,True,15000.0
4573,30,right,19000.0,0.0,False,18000.0
4574,30,returning_champion,20400.0,6000.0,False,20000.0
4574,30,middle,12800.0,7700.0,True,11600.0
4574,30,right,-2800.0,,,-800.0
4569,30,returning_champion,4800.0,4700.0,True,4800.0
4569,30,middle,10300.0,2101.0,False,12800.0
4569,30,right,13400.0,3333.0,False,14200.0
4570,30,returning_champion,9200.0,3601.0,False,9200.0
4570,30,middle,6400.0,2801.0,True,8800.0
4570,30,right,4200.0,4199.0,True,6200.0
4567,30,returning_champion,5800.0,5000.0,True,7200.0
4567,30,middle,12800.0,1199.0,True,15400.0
4567,30,right,5400.0,5399.0,False,5400.0
4581,30,returning_champion,6400.0,6000.0,True,8200.0
4581,30,middle,17800.0,10600.0,True,17200.0
4581,30,right,14200.0,5800.0,True,14200.0
4565,30,returning_champion,13400.0,4600.0,False,12800.0
4565,30,middle,4400.0,4400.0,False,5400.0
4565,30,right,16200.0,3800.0,True,18200.0
4561,30,returning_champion,9200.0,9200.0,True,9200.0
4561,30,middle,16700.0,1700.0,False,14400.0
4561,30,right,4400.0,4000.0,True,4400.0
4562,30,returning_champion,15400.0,11800.0,False,15800.0
4562,30,middle,13600.0,10000.0,False,13800.0
4562,30,right,10600.0,7000.0,True,10600.0
4558,30,returning_champion,19200.0,4000.0,False,19600.0
4558,30,middle,2600.0,2500.0,False,2600.0
4558,30,right,11600.0,11600.0,False,11200.0
4557,30,returning_champion,6800.0,0.0,True,6800.0
4557,30,middle,11000.0,2601.0,True,12800.0
4557,30,right,22000.0,0.0,True,22200.0
4555,30,returning_champion,10600.0,10000.0,False,10600.0
4555,30,middle,11200.0,7300.0,False,14200.0
4555,30,right,14000.0,8401.0,False,14400.0
4551,30,returning_champion,13600.0,9000.0,True,16600.0
4551,30,middle,30200.0,2999.0,True,23400.0
4551,30,right,1600.0,1000.0,False,1600.0
4553,30,returning_champion,12200.0,12000.0,True,13200.0
4553,30,middle,11700.0,501.0,False,10800.0
4553,30,right,6000.0,6000.0,False,6200.0
4549,30,returning_champion,9000.0,6100.0,False,12000.0
4549,30,middle,3800.0,3500.0,False,3400.0
4549,30,right,15000.0,3001.0,False,15000.0
4556,30,returning_champion,8800.0,2000.0,False,7000.0
4556,30,middle,20400.0,20000.0,False,17000.0
4556,30,right,19600.0,10600.0,True,17800.0
4548,30,returning_champion,18800.0,12801.0,True,18800.0
4548,30,middle,7300.0,3000.0,True,7600.0
4548,30,right,15800.0,3000.0,True,13000.0
4547,30,returning_champion,6600.0,3201.0,False,6600.0
4547,30,middle,7200.0,5001.0,True,7800.0
4547,30,right,9800.0,1000.0,False,14000.0
4546,30,returning_champion,19300.0,700.0,False,20400.0
4546,30,middle,8800.0,2700.0,False,7800.0
4546,30,right,3000.0,2500.0,False,2600.0
4545,30,returning_champion,12400.0,3601.0,False,14800.0
4545,30,middle,6000.0,6000.0,False,3200.0
4545,30,right,8000.0,5000.0,False,8000.0
4550,30,returning_champion,12700.0,2200.0,True,15000.0
4550,30,middle,14800.0,12000.0,True,9800.0
4550,30,right,15200.0,14401.0,True,15200.0
4543,30,returning_champion,10400.0,4800.0,True,10400.0
4543,30,middle,15200.0,10000.0,False,14200.0
4543,30,right,12600.0,12600.0,False,14200.0
4542,30,returning_champion,15200.0,7800.0,False,15000.0
4542,30,middle,11400.0,7000.0,True,13400.0
4542,30,right,8600.0,0.0,False,9600.0
4541,30,returning_champion,16000.0,15500.0,False,16000.0
4541,30,middle,6400.0,6300.0,True,9400.0
4541,30,right,15200.0,15000.0,False,11600.0
4540,30,returning_champion,10200.0,5000.0,True,10200.0
4540,30,middle,24700.0,4000.0,True,23800.0
4540,30,right,1800.0,1700.0,False,2600.0
4544,30,returning_champion,4800.0,4798.0,True,4800.0
4544,30,middle,17200.0,15000.0,True,16200.0
4544,30,right,15500.0,7200.0,False,17400.0
4539,30,returning_champion,13000.0,5000.0,True,12400.0
4539,30,middle,11800.0,10000.0,True,13800.0
4539,30,right,5600.0,3000.0,True,5600.0
4538,30,returning_champion,18400.0,10000.0,False,16600.0
4538,30,middle,400.0,0.0,False,0.0
4538,30,right,20000.0,16801.0,False,16000.0
4537,30,returning_champion,16000.0,4000.0,True,12800.0
4537,30,middle,15200.0,15000.0,True,15000.0
4537,30,right,9000.0,6400.0,False,9000.0
4536,30,returning_champion,14000.0,0.0,False,10800.0
4536,30,middle,22400.0,8000.0,False,22400.0
4536,30,right,15400.0,7001.0,False,15000.0
4534,30,returning_champion,17400.0,2600.0,False,19400.0
4534,30,middle,-800.0,,,400.0
4534,30,right,200.0,200.0,False,200.0
4535,30,returning_champion,14200.0,2300.0,False,18600.0
4535,30,middle,8200.0,8000.0,False,9200.0
4535,30,right,7600.0,5000.0,False,7600.0
4532,30,returning_champion,13600.0,10000.0,False,13600.0
4532,30,middle,11600.0,9200.0,False,9800.0
4532,30,right,10400.0,8000.0,False,9400.0
4531,30,returning_champion,11200.0,5000.0,True,13200.0
4531,30,middle,5200.0,5200.0,True,8400.0
4531,30,right,12000.0,11000.0,True,8400.0
4528,30,returning_champion,19400.0,12000.0,True,18000.0
4528,30,middle,8900.0,8000.0,True,6600.0
4528,30,right,15200.0,6200.0,False,13200.0
4526,30,returning_champion,13200.0,9000.0,False,17200.0
4526,30,middle,11000.0,10000.0,True,12000.0
4526,30,right,1200.0,0.0,False,4200.0
4527,30,returning_champion,11000.0,11000.0,False,13400.0
4527,30,middle,5200.0,0.0,False,5200.0
4527,30,right,12600.0,10000.0,True,12600.0
4523,30,returning_champion,11600.0,6500.0,True,15800.0
4523,30,middle,8100.0,7000.0,False,7600.0
4523,30,right,9000.0,7201.0,True,9000.0
4521,30,returning_champion,23200.0,4800.0,False,24600.0
4521,30,middle,4000.0,3500.0,True,4000.0
4521,30,right,5000.0,3000.0,False,5000.0
4519,30,returning_champion,18900.0,0.0,True,19800.0
4519,30,middle,9400.0,5000.0,True,8000.0
4519,30,right,800.0,0.0,False,800.0
4516,30,returning_champion,28400.0,6600.0,True,22800.0
4516,30,middle,-2000.0,,,-2000.0
4516,30,right,4400.0,10.0,False,7800.0
4514,30,returning_champion,31400.0,8600.0,False,28600.0
4514,30,middle,6600.0,5500.0,False,5200.0
4514,30,right,9200.0,5800.0,True,9200.0
4511,30,returning_champion,30400.0,400.0,True,28200.0
4511,30,middle,10400.0,10399.0,False,10400.0
4511,30,right,-1000.0,,,-1000.0
4510,30,returning_champion,20300.0,2390.0,True,19600.0
4510,30,middle,4400.0,1200.0,True,4400.0
4510,30,right,7200.0,2500.0,True,7000.0
4509,30,returning_champion,17800.0,2000.0,False,17400.0
4509,30,middle,3000.0,0.0,False,3200.0
4509,30,right,6800.0,800.0,False,6800.0
4508,30,returning_champion,20000.0,5700.0,False,21800.0
4508,30,middle,12800.0,10000.0,False,11400.0
4508,30,right,6800.0,6799.0,False,6800.0
4507,30,returning_champion,16400.0,5700.0,False,18200.0
4507,30,middle,4200.0,1402.0,True,4200.0
4507,30,right,11000.0,600.0,False,10600.0
4506,30,returning_champion,11800.0,0.0,True,11200.0
4506,30,middle,13600.0,13001.0,False,13600.0
4506,30,right,2000.0,2000.0,True,12200.0
4505,30,returning_champion,14000.0,4000.0,False,17200.0
4505,30,middle,12000.0,5000.0,False,12000.0
4505,30,right,-800.0,,,9400.0
4504,30,returning_champion,18000.0,5201.0,False,16800.0
4504,30,middle,7200.0,5605.0,False,5600.0
4504,30,right,11600.0,7501.0,False,13400.0
4502,30,returning_champion,32800.0,0.0,True,27400.0
4502,30,middle,6600.0,1992.0,True,6600.0
4502,30,right,5200.0,5199.0,True,5200.0
4503,30,returning_champion,18600.0,11801.0,True,21200.0
4503,30,middle,1600.0,1600.0,False,1600.0
4503,30,right,15200.0,11000.0,True,12000.0
4500,30,returning_champion,14400.0,2500.0,False,14400.0
4500,30,middle,10600.0,2000.0,False,10400.0
4500,30,right,11800.0,800.0,False,12200.0
4499,30,returning_champion,9800.0,9700.0,True,9800.0
4499,30,middle,3800.0,3800.0,True,4400.0
4499,30,right,30200.0,9800.0,True,27000.0
4496,30,returning_champion,1800.0,1500.0,False,1800.0
4496,30,middle,32400.0,0.0,False,19800.0
4496,30,right,10200.0,9801.0,False,10200.0
4493,30,returning_champion,11200.0,8800.0,False,8600.0
4493,30,middle,17400.0,2602.0,False,16200.0
4493,30,right,15400.0,1300.0,True,15400.0
4494,30,returning_champion,15000.0,0.0,False,13600.0
4494,30,middle,5200.0,5200.0,False,5200.0
4494,30,right,21000.0,1078.0,True,15400.0
4488,30,returning_champion,18600.0,3300.0,True,17600.0
4488,30,middle,7600.0,3000.0,True,7800.0
4488,30,right,5200.0,5000.0,True,3800.0
4489,30,returning_champion,16400.0,11700.0,True,15000.0
4489,30,middle,2200.0,0.0,False,2200.0
4489,30,right,14000.0,9599.0,False,13000.0
4485,30,returning_champion,21200.0,4500.0,True,21200.0
4485,30,middle,7800.0,7000.0,True,8000.0
4485,30,right,8400.0,7201.0,True,8400.0
4484,30,returning_champion,25100.0,5000.0,False,22800.0
4484,30,middle,10000.0,9999.0,False,9800.0
4484,30,right,6200.0,6199.0,False,6200.0
4483,30,returning_champion,19000.0,3000.0,True,18200.0
4483,30,middle,4400.0,2400.0,False,7400.0
4483,30,right,10800.0,9000.0,True,10800.0
4481,30,returning_champion,20600.0,9100.0,True,20600.0
4481,30,middle,14800.0,1200.0,True,14400.0
4481,30,right,3000.0,2999.0,True,3000.0
4482,30,returning_champion,20800.0,795.0,False,22000.0
4482,30,middle,10000.0,8801.0,False,10000.0
4482,30,right,9400.0,9400.0,True,9400.0
4480,30,returning_champion,12300.0,4200.0,True,12200.0
4480,30,middle,8200.0,7400.0,False,8200.0
